id,amenity,atm,brand,name,coordinates
node/11195850654,bank,yes,Caixabank,Caixabank,"[-3.5647079, 38.5221957]"
node/11196124667,bank,yes,,Globalcaja,"[-3.5627222, 38.5219582]"
node/11198159961,atm,,Banco Sabadell,Bancu Herrero,"[-5.8703396, 43.5505477]"
node/11201911753,bank,yes,Abanca,Abanca,"[-8.5047877, 42.1745234]"
node/11201911754,bank,,Banco Santander,Banco Santander,"[-8.5054982, 42.1745753]"
node/11201911755,atm,,Caixabank,Caixabank,"[-8.5051928, 42.1739565]"
node/11204429437,bank,,,Sentit muntanya,"[2.1776822, 41.446101]"
node/11206100482,bank,yes,Caja Rural,Caja Rural,"[-6.1102541, 43.4900514]"
node/11206154583,bank,,Banco Santander,Banco Santander,"[-6.1116271, 43.488237]"
node/11210784708,atm,,,Bitcoin ATM - Shitcoins.club,"[-2.4692138, 42.4518604]"
node/11210803849,atm,,,Bitcoin ATM - Shitcoins.club,"[-2.6684813, 42.8448889]"
node/11210895254,atm,,,Bitcoin ATM - Shitcoins.club,"[-5.5960508, 42.6125966]"
node/11211008142,atm,,,BitBase - Cajero Bitcoin,"[-3.8389111, 43.4279913]"
node/11211043767,atm,,,BitBase - Cajero Bitcoin,"[-7.8649215, 42.3446468]"
node/11211046094,atm,,,BitBase - Cajero Bitcoin,"[-5.6613833, 43.5325782]"
node/11211073921,atm,,,BitBase - Cajero Bitcoin,"[-6.3900236, 39.4682161]"
node/11211111556,atm,,,Bitcoin ATM - Shitcoins.club,"[-6.9553622, 38.8806345]"
node/11212075740,atm,,,BitBase - Cajero Bitcoin,"[-2.9388583, 35.2707642]"
node/11212094405,atm,,,BitBase - Cajero Bitcoin,"[-6.9198278, 37.2720642]"
node/11212433335,atm,,,BitBase - Cajero Bitcoin,"[-2.433266, 36.8620771]"
node/11212854426,atm,,,Bitcoin ATM - Shitcoins.club,"[-0.6867699, 37.9900624]"
node/11212895256,atm,,,Bitcoin ATM - Shitcoins.club,"[1.4209542, 38.9056823]"
node/11212942692,atm,,,Bitcoin ATM - Shitcoins.club,"[-1.7917775, 43.3407088]"
node/11215132707,atm,,ING,ING,"[-0.3547393, 39.4754606]"
node/11215325351,atm,,,Bitcoin ATM - Shitcoins.club,"[-3.6171868, 37.2142612]"
node/11215352017,atm,,,Bitcoin ATM - Shitcoins.club,"[-4.8799438, 36.5135074]"
node/11215529539,atm,,,Bitcoin ATM - Shitcoins.club,"[-8.7274555, 42.2406082]"
node/11217580634,bank,,Caja Rural,Caja Rural,"[-3.6055104, 37.1704513]"
node/11217590013,atm,,,,"[-3.6031892, 37.1760191]"
node/11217590497,bank,,BBVA,BBVA,"[-3.6000044, 37.1606424]"
node/11220629816,atm,,,Bitcoin ATM - Shitcoins.club,"[-5.6495561, 40.9501501]"
node/11222055537,atm,,,,"[-0.7861812, 37.8174458]"
node/11222189679,atm,,Abanca,,"[-8.3463257, 43.3414154]"
node/11222484837,bank,,Caixabank,Caixabank,"[-3.7788305, 40.3786772]"
node/11222675305,bank,yes,Banco Sabadell,Banco Sabadell,"[-3.6825691, 40.4289588]"
node/11224606573,atm,,Kutxabank,Kutxabank,"[-2.1636927, 43.0690013]"
node/11227961888,bank,,Banco Sabadell,Banco Sabadell,"[-0.3982389, 39.4788581]"
node/11228964274,atm,,Euronet,,"[-0.3782966, 39.4729304]"
node/11229569281,bank,,Banco Santander,Banco Santander,"[-0.0840474, 39.889244]"
node/11229979540,bank,yes,Caja Rural,Caja Rural,"[-1.5908714, 42.8315628]"
node/11229979546,bank,,Kutxabank,Kutxabank,"[-1.6608741, 42.8135825]"
node/11229979592,bank,yes,Kutxabank,Kutxabank,"[-1.6151707, 42.8263519]"
node/11230771757,atm,,Banco Santander,,"[3.3917748, 39.6222491]"
node/11231036732,atm,,Euronet,Euronet Worldwide,"[3.2598665, 39.4121102]"
node/11231078224,atm,,,ATM Cashzone,"[3.2599458, 39.4122315]"
node/11231092617,bank,,Caixabank,Caixabank,"[-0.0836657, 39.8889662]"
node/11231309337,bank,,Caixabank,Caixabank,"[-4.2812345, 36.7148715]"
node/11231310036,atm,,,,"[2.1727878, 41.396818]"
node/11231310437,bank,,Banco Santander,Banco Santander,"[-4.2808124, 36.7147879]"
node/11234266237,atm,,,,"[-3.7038539, 40.4180245]"
node/11234438455,atm,,Caixabank,,"[-3.6190595, 40.3978878]"
node/11234460527,bank,yes,Banco Santander,Banco Santander,"[-3.0309847, 43.3282243]"
node/11234500445,bank,,Banco Santander,Banco Santander,"[2.1652513, 41.4012373]"
node/11235575544,bank,yes,Kutxabank,Kutxabank,"[-2.1502603, 43.0856059]"
node/11237663491,atm,,,Euronet,"[-15.5746467, 27.7520684]"
node/11237897745,atm,,,,"[-0.484797, 38.6939345]"
node/11238672286,bank,,Caixabank,Caixabank,"[-5.7535656, 40.0600543]"
node/11245270140,bank,yes,BBVA,BBVA,"[-3.6091091, 37.7863427]"
node/11245299137,bank,,Banco Santander,Banco Santander,"[-3.6103207, 37.7863131]"
node/11245303937,bank,yes,Unicaja Banco,Unicaja Banco,"[-3.6113651, 37.786105]"
node/11245312737,bank,,Caja Rural,Caja Rural,"[-3.6124012, 37.7863668]"
node/11245452846,bank,,Caja Rural,Caja Rural,"[-6.7014544, 38.8900452]"
node/11245507451,bank,,,Banco Pichincha,"[-0.881394, 41.646694]"
node/11245597384,atm,,Euronet,,"[3.3910242, 39.6214514]"
node/11246714239,bank,,La Caixa,La Caixa,"[-6.1980625, 36.4693238]"
node/11247660410,atm,,,Euro Cash,"[-3.7893065, 43.4782402]"
node/11247757805,bank,,Ibercaja,Ibercaja,"[-6.7005499, 38.8879028]"
node/11247757806,bank,,La Caixa,La Caixa,"[-6.7004673, 38.8878477]"
node/11248255323,bank,,Banco Sabadell,Banco Sabadell,"[1.4595822, 42.3563054]"
node/11248323069,bank,yes,Banco Santander,Banco Santander,"[1.4595301, 42.3564501]"
node/11248514831,bank,yes,BBVA,BBVA,"[-0.0848065, 39.8892714]"
node/11249099127,atm,,Banco Santander,Euro cash,"[-2.6147772, 36.7744827]"
node/11249157482,bank,,,Arquia Banca,"[-1.6336353, 42.8112562]"
node/11251324783,atm,,Banco Sabadell,Banc Sabadell,"[1.1401945, 41.2141983]"
node/11251943388,atm,,,,"[2.1681151, 41.3971199]"
node/11253302660,atm,,Euronet,,"[2.1812529, 41.3897856]"
node/11253778078,bank,,BBVA,BBVA,"[-0.3576114, 39.4701746]"
node/11253778079,bank,,Caixa Ontinyent,Caixa Ontinyent,"[-0.3575463, 39.4700607]"
node/11253779691,bank,,Santander,Santander,"[-0.3549318, 39.4714364]"
node/11253803823,bank,yes,Ibercaja,Ibercaja,"[-0.3528554, 39.4749256]"
node/11253822452,bank,,Banco Santander,Banco Santander,"[-0.3440874, 39.4813866]"
node/11253822453,bank,yes,Caixa d'Enginyers,Caixa d'Enginyers,"[-0.3441475, 39.4815391]"
node/11253829233,bank,,La Caixa,La Caixa,"[-0.3568608, 39.4724817]"
node/11253829235,bank,,La Caixa,La Caixa,"[-0.3586354, 39.4712292]"
node/11253935224,atm,,Euronet,ATM Cajero Euronet,"[-2.6129143, 36.772129]"
node/11253935745,bank,yes,BBVA,BBVA,"[-0.3497148, 39.4678902]"
node/11253961429,atm,,Cashzone,,"[-0.0129563, 38.742267]"
node/11254213224,bank,,Banco Santander,Banco Santander,"[-2.6122285, 36.7642034]"
node/11254775311,atm,,ING,,"[-13.8679348, 28.7386073]"
node/11254849800,atm,,Caixabank,,"[-4.1163449, 40.9440047]"
node/11255866904,bank,yes,Caixabank,Caixabank,"[2.1578399, 41.3963805]"
node/11257797777,bank,,,Caixa Rural Burriana,"[-0.0887642, 39.8876019]"
node/11257798809,bank,,,Caixa Rural burriana,"[-0.0815344, 39.8854339]"
node/11261781322,bank,yes,Caixabank,Caixabank,"[-2.612794, 36.7644256]"
node/11261781323,bank,yes,Bankinter,Bankinter,"[-2.6125206, 36.7641241]"
node/11264483101,bank,,Banco Santander,Banco Santander,"[-5.4958888, 37.290886]"
node/11264697202,atm,,,BitBase - Cajero Bitcoin,"[-6.2098059, 36.4710147]"
node/11264725924,atm,,,BitBase - Cajero Bitcoin,"[-6.155944, 36.6911835]"
node/11264777575,atm,,,BitBase - Cajero Bitcoin,"[-5.4623252, 36.1352956]"
node/11264797207,atm,,,BitBase - Cajero Bitcoin,"[-1.8774547, 39.0083953]"
node/11264858901,atm,,,BitBase - Cajero Bitcoin,"[3.0692207, 41.8210231]"
node/11264900191,atm,,,BitBase - Cajero Bitcoin,"[2.8807283, 42.4030548]"
node/11264986490,atm,,,BitBase - Cajero Bitcoin,"[-0.0620848, 39.9788483]"
node/11265001797,atm,,,BitBase - Cajero Bitcoin,"[1.2381418, 41.1165875]"
node/11265140405,bank,yes,Unicaja Banco,Unicaja Banco,"[-3.7277173, 40.3077264]"
node/11265169036,atm,,,BitBase - Cajero Bitcoin,"[-3.6556669, 40.518669]"
node/11265225835,atm,,,BitBase - Cajero Bitcoin,"[-3.8980629, 40.4908511]"
node/11266219426,atm,,Caja Rural,,"[-3.2121063, 36.9276967]"
node/11266466419,bank,yes,Banco Sabadell,Banco Sabadell,"[2.215741, 41.4091338]"
node/11266825090,bank,yes,Banco Santander,Banco Santander,"[-6.0355323, 37.3721986]"
node/11273105474,atm,,ING,,"[-3.6945145, 42.3594263]"
node/11273219028,atm,,,BitBase - Cajero Bitcoin,"[-2.6700728, 42.8620347]"
node/11273283740,atm,,,BitBase - Cajero Bitcoin,"[-5.5838535, 42.6049346]"
node/11274408019,bank,yes,Banco Sabadell,Banco Sabadell,"[-3.7135937, 40.6078087]"
node/11274408023,bank,,Kutxabank,Kutxabank,"[-3.7140569, 40.6081694]"
node/11274408028,bank,yes,Deutsche Bank,Deutsche Bank,"[-3.7140907, 40.6086252]"
node/11274408038,bank,yes,Banco Santander,Banco Santander,"[-3.7137888, 40.608916]"
node/11274408045,bank,yes,Bankinter,Bankinter,"[-3.7136198, 40.6091318]"
node/11274408046,bank,yes,BBVA,BBVA,"[-3.7135721, 40.6092526]"
node/11274681270,atm,,,BitBase - Cajero Bitcoin Valladolid Vallsur,"[-4.7502606, 41.6230935]"
node/11274711097,atm,,,Bitcoin ATM - Shitcoins.club,"[-5.6938185, 43.5113493]"
node/11275014934,atm,,,BitBase - Cajero Bitcoin,"[1.4343999, 38.9118568]"
node/11276069494,atm,,,Bitcoin ATM - Shitcoins.club,"[1.1107169, 41.1623017]"
node/11276753024,bank,,,Arquia,"[-3.6957692, 42.3447126]"
node/11276784758,bank,yes,Caixabank,Caixabank,"[-3.679569, 40.4346341]"
node/11277458069,atm,,,,"[2.0792179, 41.3030398]"
node/11277473151,atm,,Caixabank,Caixabank,"[2.0819284, 41.3040205]"
node/11277719181,atm,,,BitBase - Cajero Bitcoin Sitges,"[1.8091039, 41.2368506]"
node/11277769197,atm,,,,"[1.2352151, 38.9425087]"
node/11277866149,atm,,,BitBase - Cajero Bitcoin,"[-0.8871378, 41.6085162]"
node/11278711012,atm,,,Bitcoin ATM - Shitcoins.club,"[-8.4284244, 43.3450072]"
node/11279278489,bank,,BBVA,BBVA,"[-3.6761929, 40.423822]"
node/11279278490,atm,,BBVA,BBVA,"[-3.6760668, 40.4238183]"
node/11279617198,atm,,,Bitcoin ATM - Shitcoins.club,"[-3.6622456, 40.3808162]"
node/11279743938,atm,,,Bitcoin ATM - Shitcoins.club,"[-3.6509024, 40.4497866]"
node/11279894186,atm,,,Bitcoin ATM - Shitcoins.club,"[-5.4319523, 36.1895116]"
node/11279915540,atm,,,Bitcoin ATM - Shitcoins.club,"[-1.1283965, 37.9946033]"
node/11280110647,atm,,,Bitcoin ATM - Shitcoins.club,"[-1.1428627, 38.0008988]"
node/11280245676,atm,,,BitBase - Cajero Bitcoin,"[-1.1492957, 38.0318146]"
node/11281276731,atm,,,Bitcoin ATM - Shitcoins.club,"[2.6208227, 39.5509269]"
node/11281301370,atm,,,Bitcoin ATM - Shitcoins.club,"[2.6591647, 39.5697448]"
node/11281871851,atm,,,Bitcoin ATM - Shitcoins.club,"[2.1421379, 41.3882919]"
node/11285777193,atm,,,,"[3.1288755, 39.8418877]"
node/11286036369,bank,,Cajamar,Cajamar,"[-1.8676681, 37.2481458]"
node/11287898869,bank,,Caixabank,Caixabank,"[2.1690007, 41.3950181]"
node/11289071092,bank,,Banco Santander,Banco Santander,"[2.6624314, 41.8643305]"
node/11290553398,bank,,BBVA,BBVA,"[2.1835499, 41.3832724]"
node/11290813709,bank,,Banco Santander,Banco Santander,"[-5.3491979, 36.1615839]"
node/11291344962,atm,,Bankinter,,"[2.1642445, 41.3923973]"
node/11294392099,atm,,,,"[2.1526565, 41.3997888]"
node/11294915861,atm,,,,"[-16.7303568, 28.0570376]"
node/11295044648,bank,yes,Abanca,Abanca,"[-5.0313298, 42.3717213]"
node/11296002124,atm,,Abanca,,"[2.1687307, 41.3900911]"
node/11296002858,atm,,,,"[2.1691588, 41.3904678]"
node/11296016037,atm,,,,"[2.1686462, 41.3889024]"
node/11296034521,atm,,,,"[2.1663922, 41.3905515]"
node/11296076979,atm,,,,"[2.1616613, 41.3944899]"
node/11297402952,atm,,Banco Santander,,"[-8.5438321, 42.8877869]"
node/11297520125,bank,,Caixabank,Caixabank,"[-3.6415616, 40.436439]"
node/11297559408,bank,,,Caja rural de Navarra,"[-1.6756149, 42.5272682]"
node/11297572634,atm,,,,"[-8.7421918, 42.2144935]"
node/11297629839,bank,,Ibercaja,Ibercaja,"[-0.7032157, 40.6734552]"
node/11297649703,bank,yes,Banco Santander,Banco Santander,"[-5.9645276, 43.5751391]"
node/11298022704,bank,,Banco Santander,Banco Santander,"[2.1735409, 41.3813697]"
node/11298342745,bank,,Banco Santander,Banco Santander,"[-8.2178502, 43.4907017]"
node/11298439327,atm,,,BitBase - Cajero Bitcoin,"[-0.7210301, 38.2624358]"
node/11298547282,atm,,,Bitcoin ATM - Shitcoins.club,"[-0.526796, 38.3947491]"
node/11298598477,atm,,,BitBase - Cajero Bitcoin,"[-0.5064828, 38.3820999]"
node/11299637068,bank,,Abanca,Abanca,"[-7.7491124, 42.2777421]"
node/11299961893,atm,,Euronet,,"[1.4515193, 38.912747]"
node/11301124369,atm,,,,"[-13.5646207, 28.9711997]"
node/11302958569,atm,,,,"[-16.6437366, 28.0112408]"
node/11303619030,atm,,,Bitcoin ATM - Shitcoins.club,"[-3.8474804, 40.3400313]"
node/11303944570,bank,,,Caixa Rural Galega,"[-7.8688527, 42.8732337]"
node/11303944571,atm,,,,"[-7.8689012, 42.8732454]"
node/11304322154,atm,,,BitBase - Cajero Bitcoin,"[-0.9491928, 37.6257531]"
node/11304368258,atm,,,BitBase - Cajero Bitcoin Torrevieja Eurochange,"[-0.6802061, 37.976471]"
node/11304524413,bank,,Abanca,Abanca,"[-7.69689, 42.3246369]"
node/11304900288,atm,,,BitBase - Cajero Bitcoin,"[-0.1070029, 38.5373122]"
node/11304956281,atm,,,Bitcoin ATM - Shitcoins.club,"[-0.4035215, 39.4621061]"
node/11305041690,atm,,,Bitcoin ATM - Shitcoins.club,"[-0.3546803, 39.4528733]"
node/11305063070,atm,,,BitBase - Cajero Bitcoin,"[-0.3456313, 39.456592]"
node/11306162581,atm,,,BitBase - Cajero Bitcoin,"[-0.3906761, 39.4809349]"
node/11308075284,atm,,,,"[2.1621715, 41.3985056]"
node/11308075293,atm,,,,"[2.1629539, 41.3990344]"
node/11310556573,atm,,,BitBase - Cajero Bitcoin,"[-0.4896611, 39.4702709]"
node/11310944264,atm,,,Bitcoin ATM - Shitcoins.club,"[-16.5500067, 28.3948856]"
node/11310949082,atm,,,Bitcoin ATM - Shitcoins.club,"[-15.4278306, 28.1419063]"
node/11311022546,atm,,,Bitcoin ATM - Shitcoins.club,"[-16.3060789, 28.4625965]"
node/11311024259,atm,,,BitBase - Cajero Bitcoin,"[-16.2512583, 28.4689763]"
node/11311433393,bank,,,,"[2.4821454, 42.1730146]"
node/11311436831,bank,,,,"[2.482128, 42.1731013]"
node/11314002249,atm,,,,"[-3.6816999, 42.3498449]"
node/11323353420,bank,yes,Santander,Santander,"[-6.512725, 42.6996118]"
node/11327736001,bank,,Banco Santander,Banco Santander,"[-3.7310483, 40.305098]"
node/11327858152,atm,,Banco Sabadell,Banc Sabadell,"[-0.2220612, 38.8212802]"
node/11327943665,atm,,,,"[2.1605713, 41.4030119]"
node/11328905469,bank,,Banco Santander,Banco Santander,"[-4.7566503, 41.6353873]"
node/11329744769,atm,,Euronet,,"[-4.779677, 37.8799594]"
node/11331589684,atm,,,,"[0.8693307, 42.4780499]"
node/11331589727,atm,,,,"[0.8694605, 42.4776714]"
node/11331891533,bank,,Caixabank,Caixabank,"[-0.4885637, 39.8487662]"
node/11331891545,bank,,BBVA,BBVA,"[-0.4879059, 39.8495482]"
node/11331972719,bank,,,Caixa Popular,"[-0.5993477, 38.8230643]"
node/11331978951,bank,,,Cajamar,"[-0.6545696, 38.7193925]"
node/11331987199,atm,,Banco Sabadell,Banco Sabadell,"[-8.6089782, 42.2816478]"
node/11331987203,bank,yes,BBVA,BBVA,"[-8.6090021, 42.2833015]"
node/11331987204,bank,yes,Banco Santander,Banco Santander,"[-8.6088364, 42.2830964]"
node/11332910482,bank,,BBVA,BBVA,"[-7.5675765, 42.7659199]"
node/11332910483,bank,,Abanca,Abanca,"[-7.5675088, 42.7645582]"
node/11336159176,bank,,,Cajamar,"[-0.8351509, 37.8064356]"
node/11336192172,bank,,,Sabadell,"[-0.834232, 37.8061272]"
node/11336192173,bank,,Banco Santander,Banco Santander,"[-0.8354207, 37.806538]"
node/11336192374,bank,,,Caja Rural,"[-0.8352458, 37.8075763]"
node/11336192969,bank,,,Caixa,"[-0.8344987, 37.806225]"
node/11336369727,bank,yes,CajaSur,CajaSur,"[-5.3500117, 36.1619267]"
node/11342074837,atm,,,BitBase - Cajero Bitcoin,"[-0.3901032, 39.4658537]"
node/11343345676,atm,,Banco Sabadell,Banc Sabadell,"[0.6215056, 41.6201361]"
node/11343907391,atm,,,,"[2.1585611, 41.4033372]"
node/11346925856,bank,,Cajamar,Cajamar,"[-3.4676562, 37.9929765]"
node/11349504079,atm,,Banco Santander,Cajero Santander,"[-3.6105214, 40.4060089]"
node/11352173874,atm,,,Kurant Bitcoin ATM,"[2.7055154, 39.6152577]"
node/11352493979,atm,,,Kurant Bitcoin ATM - Alcampo Alboraya,"[-0.3230161, 39.5070753]"
node/11352530693,atm,,,Kurant Bitcoin ATM,"[2.6157418, 39.5871381]"
node/11352560770,bank,,,Cajalmendralejo,"[-5.1902565, 39.243279]"
node/11352576169,bank,,,Ibercaja,"[-5.1896155, 39.2426624]"
node/11352587350,atm,,,Kurant Bitcoin ATM,"[2.545727, 39.5289125]"
node/11352651870,atm,,,Kurant Bitcoin ATM,"[-3.609485, 37.1983244]"
node/11352742838,atm,,,Kurant Bitcoin ATM,"[-3.7458318, 40.2962367]"
node/11354465707,atm,,,,"[2.1560525, 41.399227]"
node/11355825314,bank,,BBVA,BBVA,"[2.1641488, 41.3964605]"
node/11355825315,atm,,BBVA,,"[2.1640968, 41.3964867]"
node/11359142732,atm,,Banco Santander,,"[2.1830072, 41.3834675]"
node/11359142733,atm,,Caixabank,,"[2.1876394, 41.3799944]"
node/11359713746,bank,yes,Caixabank,Caixabank,"[0.6346261, 41.6226249]"
node/11359926373,atm,,Euronet,Euronet,"[2.6339933, 39.5695501]"
node/11359948208,atm,,Euronet,Euronet,"[2.6537294, 39.5713974]"
node/11359950679,atm,,Euronet,Euronet,"[2.6545593, 39.5716849]"
node/11360433856,bank,,Banco Sabadell,Banco Sabadell,"[-1.8653488, 37.2471335]"
node/11361435164,bank,,Ibercaja,iberCaja,"[-1.86451, 37.2467806]"
node/11361592499,bank,yes,,bankinter.,"[2.1756892, 41.394213]"
node/11361728569,atm,,,,"[-3.7082147, 40.4211532]"
node/11362267426,atm,,Euronet,Euronet,"[2.7171013, 39.7675306]"
node/11362291369,atm,,,,"[2.692582, 39.7903743]"
node/11362312906,atm,,Caixabank,Caixabank,"[-3.40023, 40.47911]"
node/11362773330,bank,,,Secció de Crèdit,"[1.4923127, 41.2459742]"
node/11366972071,bank,no,,Financia,"[1.0981232, 41.156464]"
node/11369222029,bank,,Caixabank,Caixabank,"[-3.9670145, 37.1691898]"
node/11369222065,bank,,Caja Rural,Caja Rural,"[-3.9663161, 37.1706929]"
node/11369679738,bank,,Banco Santander,Banco Santander,"[-6.2176924, 43.2820146]"
node/11369691861,atm,,Euronet,Euronet,"[3.1203089, 39.8381624]"
node/11370351896,atm,,,BitBase - Cajero Bitcoin,"[-8.7105348, 42.2352253]"
node/11370948784,bank,,BBVA,BBVA,"[-0.1311056, 41.0506772]"
node/11371065334,bank,yes,,Caixa Bank,"[2.7714998, 39.6176667]"
node/11371332034,atm,,Euronet,,"[0.9711648, 41.6482804]"
node/11371485902,atm,,,Kurant Bitcoin ATM,"[2.0948294, 41.3278409]"
node/11371513306,atm,,,Kurant Bitcoin ATM,"[2.0511621, 41.3304939]"
node/11371707173,bank,yes,Caja Rural,Caja Rural,"[-5.9687876, 37.5847715]"
node/11371707174,bank,yes,Banco Santander,Banco Santander,"[-5.9679347, 37.5861431]"
node/11374426069,atm,,,Cash zone,"[-3.7075026, 40.4226139]"
node/11374426072,atm,,,,"[-3.7072876, 40.4252033]"
node/11374478146,bank,yes,Banco Santander,Banco Santander,"[-6.7245638, 43.5395775]"
node/11375027949,bank,,Banco Santander,Banco Santander,"[-7.7267651, 42.0647818]"
node/11378525583,atm,,Banco Sabadell,Banco Sabadell,"[-5.602986, 43.2748084]"
node/11378609541,bank,yes,,IberCaja,"[-0.5532807, 42.2592388]"
node/11379795010,bank,,Bankinter,Bankinter,"[-5.9234376, 43.5562086]"
node/11379880975,bank,yes,Banco Sabadell,Banco Sabadell,"[-5.9250633, 43.5581344]"
node/11380097671,bank,yes,Caixabank,Caixabank,"[-3.9685207, 36.7320181]"
node/11381364276,bank,,Caixabank,Caixabank,"[-16.4679798, 28.4359916]"
node/11381408667,bank,yes,Caja Rural,Caja Rural,"[-6.5883483, 42.5467799]"
node/11381924771,bank,,Caixabank,Caixabank,"[-5.838945, 43.3704873]"
node/11382582895,atm,,ING,,"[-4.7502275, 41.6230897]"
node/11383826133,bank,yes,Caixabank,Caixabank,"[-6.628314, 42.7657157]"
node/11383826134,bank,yes,Banco Santander,Banco Santander,"[-6.6280387, 42.7658216]"
node/11383826137,bank,yes,,Banco Bilbao-Vizcaya,"[-6.6278817, 42.7662]"
node/11383826140,bank,yes,Unicaja Banco,Unicaja Banco,"[-6.6275382, 42.7662562]"
node/11384121689,bank,yes,BBVA,BBVA,"[-3.9693586, 36.7328163]"
node/11385290391,bank,yes,Banco Santander,Banco Santander,"[-3.6105213, 40.4060738]"
node/11385451926,bank,,Cajamar,Cajamar,"[-5.0812597, 41.3309048]"
node/11385522890,bank,,Unicaja Banco,Unicaja Banco,"[-5.0816373, 41.3309471]"
node/11385522894,bank,,Banco Santander,Banco Santander,"[-5.080471, 41.3304169]"
node/11385522896,bank,,Caixabank,Caixabank,"[-5.0800769, 41.3299183]"
node/11390080069,atm,,,,"[2.1761771, 41.3777403]"
node/11390469399,bank,,Caixabank,Caixabank,"[-3.6862802, 40.4800143]"
node/11390585609,bank,,Caja Rural,Caja Rural,"[-3.6905339, 40.4600195]"
node/11391916569,atm,,Euronet,,"[-3.9701501, 36.7324835]"
node/11392547094,bank,yes,Caixabank,Caixabank,"[-6.1902144, 36.5279361]"
node/11396669958,atm,,,BitBase - Cajero Bitcoin,"[-3.0081432, 43.289118]"
node/11396708191,atm,,,Bitcoin ATM - Shitcoins.club,"[-2.9898848, 43.3412901]"
node/11398109797,atm,,,,"[0.1915545, 38.771257]"
node/11398283785,atm,,,,"[0.1882913, 38.774342]"
node/11398283791,atm,,,,"[0.1884325, 38.7732964]"
node/11398865856,bank,,Cajamar,Cajamar,"[-0.8796948, 41.6519425]"
node/11399851136,bank,,,Ibercaja,"[-1.8938835, 41.2963786]"
node/11399894103,bank,yes,,Caja Rural,"[-1.8935739, 41.2975763]"
node/11400489136,bank,,Caixabank,Caixabank,"[-5.8532343, 43.3643223]"
node/11407667254,atm,,,,"[-3.7049091, 40.4335752]"
node/11407777095,atm,,,,"[-3.7030406, 40.4310731]"
node/11410653356,bank,yes,BBVA,BBVA,"[-3.5161967, 36.7451232]"
node/11412850273,bank,,Kutxabank,Kutxabank,"[-3.5509073, 40.3659377]"
node/11413309942,bank,,Caixabank,Caixabank,"[3.1238479, 39.8524202]"
